global_position,window_id,dataset_day,day_position,attack_category,is_attack,split,model,segment_id,is_buffer,is_exception,allocation_reason,notes
483,20170703_2157,Monday,483,BENIGN,0,test,lstm,Monday_GAP_001,False,False,Continuous chronological test block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
484,20170703_2158,Monday,484,BENIGN,0,test,lstm,Monday_GAP_001,False,False,Continuous chronological test block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
485,20170703_2159,Monday,485,BENIGN,0,test,lstm,Monday_GAP_001,False,False,Continuous chronological test block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
486,20170703_2200,Monday,486,BENIGN,0,test,lstm,Monday_GAP_001,False,False,Continuous chronological test block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
487,20170703_2201,Monday,487,BENIGN,0,test,lstm,Monday_GAP_001,False,False,Continuous chronological test block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
488,20170704_1353,Tuesday,1,BENIGN,0,train,lstm,Tuesday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
489,20170704_1354,Tuesday,2,BENIGN,0,train,lstm,Tuesday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
490,20170704_1355,Tuesday,3,BENIGN,0,train,lstm,Tuesday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
491,20170704_1356,Tuesday,4,BENIGN,0,train,lstm,Tuesday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
492,20170704_1357,Tuesday,5,BENIGN,0,train,lstm,Tuesday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
493,20170704_1358,Tuesday,6,BENIGN,0,train,lstm,Tuesday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
494,20170704_1359,Tuesday,7,BENIGN,0,train,lstm,Tuesday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
495,20170704_1400,Tuesday,8,BENIGN,0,train,lstm,Tuesday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
496,20170704_1401,Tuesday,9,BENIGN,0,train,lstm,Tuesday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
497,20170704_1402,Tuesday,10,BENIGN,0,train,lstm,Tuesday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
498,20170704_1403,Tuesday,11,BENIGN,0,train,lstm,Tuesday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
499,20170704_1404,Tuesday,12,BENIGN,0,train,lstm,Tuesday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
500,20170704_1405,Tuesday,13,BENIGN,0,train,lstm,Tuesday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
501,20170704_1406,Tuesday,14,BENIGN,0,train,lstm,Tuesday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
502,20170704_1407,Tuesday,15,BENIGN,0,train,lstm,Tuesday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
503,20170704_1408,Tuesday,16,BENIGN,0,train,lstm,Tuesday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
504,20170704_1409,Tuesday,17,BENIGN,0,train,lstm,Tuesday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
505,20170704_1410,Tuesday,18,BENIGN,0,train,lstm,Tuesday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
506,20170704_1411,Tuesday,19,BENIGN,0,train,lstm,Tuesday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
507,20170704_1412,Tuesday,20,BENIGN,0,train,lstm,Tuesday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
508,20170704_1413,Tuesday,21,BENIGN,0,train,lstm,Tuesday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
509,20170704_1414,Tuesday,22,BENIGN,0,train,lstm,Tuesday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
510,20170704_1415,Tuesday,23,BENIGN,0,train,lstm,Tuesday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
511,20170704_1416,Tuesday,24,BENIGN,0,train,lstm,Tuesday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
512,20170704_1417,Tuesday,25,Brute Force,1,train,lstm,Tuesday_SEG_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
513,20170704_1418,Tuesday,26,BENIGN,0,train,lstm,Tuesday_GAP_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
514,20170704_1419,Tuesday,27,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
515,20170704_1420,Tuesday,28,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
516,20170704_1421,Tuesday,29,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
517,20170704_1422,Tuesday,30,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
518,20170704_1423,Tuesday,31,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
519,20170704_1424,Tuesday,32,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
520,20170704_1425,Tuesday,33,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
521,20170704_1426,Tuesday,34,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
522,20170704_1427,Tuesday,35,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
523,20170704_1428,Tuesday,36,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
524,20170704_1429,Tuesday,37,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
525,20170704_1430,Tuesday,38,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
526,20170704_1431,Tuesday,39,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
527,20170704_1432,Tuesday,40,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
528,20170704_1433,Tuesday,41,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
529,20170704_1434,Tuesday,42,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
530,20170704_1435,Tuesday,43,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
531,20170704_1436,Tuesday,44,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
532,20170704_1437,Tuesday,45,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
533,20170704_1438,Tuesday,46,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
534,20170704_1439,Tuesday,47,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
535,20170704_1440,Tuesday,48,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
536,20170704_1441,Tuesday,49,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
537,20170704_1442,Tuesday,50,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
538,20170704_1443,Tuesday,51,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
539,20170704_1444,Tuesday,52,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
540,20170704_1445,Tuesday,53,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
541,20170704_1446,Tuesday,54,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
542,20170704_1447,Tuesday,55,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
543,20170704_1448,Tuesday,56,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
544,20170704_1449,Tuesday,57,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
545,20170704_1450,Tuesday,58,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
546,20170704_1451,Tuesday,59,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
547,20170704_1452,Tuesday,60,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
548,20170704_1453,Tuesday,61,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
549,20170704_1454,Tuesday,62,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
550,20170704_1455,Tuesday,63,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
551,20170704_1456,Tuesday,64,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
552,20170704_1457,Tuesday,65,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
553,20170704_1458,Tuesday,66,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
554,20170704_1459,Tuesday,67,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
555,20170704_1500,Tuesday,68,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
556,20170704_1501,Tuesday,69,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
557,20170704_1502,Tuesday,70,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
558,20170704_1503,Tuesday,71,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
559,20170704_1504,Tuesday,72,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
560,20170704_1505,Tuesday,73,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
561,20170704_1506,Tuesday,74,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
562,20170704_1507,Tuesday,75,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
563,20170704_1508,Tuesday,76,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
564,20170704_1509,Tuesday,77,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
565,20170704_1510,Tuesday,78,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
566,20170704_1511,Tuesday,79,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
567,20170704_1512,Tuesday,80,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
568,20170704_1513,Tuesday,81,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
569,20170704_1514,Tuesday,82,Brute Force,1,train,lstm,Tuesday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
